"","control","LPS","BaP","combination"
"54485_at",0,-0.447968420467322,0.289012424401622,-0.249131959915308
"545085_at",0,-0.014511058683652,0.0121796495560307,-0.0980111352184536
"545126_at",0,0.287707349182575,0.105198357542301,0.147840444913497
"545667_at",0,-0.148904041621963,-0.101626283670256,-0.126182583267705
"545677_at",0,-0.326786828032398,-0.542408493604634,-0.445266843857713
"545893_at",0,0.119432763409152,-0.0604244354690911,0.0203202233795894
"54613_at",0,0.0287295967942652,-0.0383347725708596,-0.0173143074911025
"54624_at",0,-0.168856098322335,-0.0196014741520037,-0.165047297806117
"546244_at",0,0.0453159894240031,0.78014031253205,-0.0302282473144929
"546644_at",0,-0.610123132557782,-0.972919494813741,-0.748796120199526
"55987_at",0,-0.815891407169642,-0.68257622268018,-1.03684839998726
"56075_at",0,0.252383048684043,-0.287143087118958,-0.00774783360590441
"56177_at",0,-0.0646070648581692,0.473096577860778,0.0601757580885822
"56222_at",0,-0.0522792213451831,0.266902630454285,0.131896627932011
"56324_at",0,0.0057809136974686,0.177645490463332,0.147447822317763
"56419_at",0,1.34479533770226,0.819031644745667,1.41747697829712
"56427_at",0,0.171708874942586,-0.0195723957222223,-0.0215462815516444
"56471_at",0,-0.0632033035348944,-0.150576249532556,-0.0556306613259341
"56490_at",0,-0.182739492139979,0.137643321316052,-0.206323587955923
"56543_at",0,-0.0776517990813919,-0.0750319020262847,-0.158831202082405
"56698_at",0,0.0500083859472881,-0.108939698944502,-0.0343334122862858
"56741_at",0,-0.0416269791019041,-0.156070634894544,-0.165518444041576
"56745_at",0,-0.410382045446536,0.291099462373663,-0.406792159158759
"56788_at",0,-0.89654463362382,0.609311869533154,-0.384053238650078
"57014_at",0,0.111021822445992,-0.0675569006330963,0.00542219411314239
"57138_at",0,-0.188784651100099,-0.216302136488673,-0.280388980043334
"57254_at",0,0.0266977939818445,0.0814130041750692,0.160893631351571
"574429_at",0,-0.188895025204821,-0.0635796450776282,-0.0655494454643951
"57757_at",0,0.706626861704716,-0.201157997465956,0.121286969675621
"57814_at",0,-0.088263245070258,-0.216558096671485,-0.490755819804029
"57874_at",0,-0.165339778662036,0.0666568641436245,-0.195815529722869
"58229_at",0,-0.0930690998653842,0.320604698169086,-0.0101312701182121
"58249_at",0,-0.0343245298473981,0.053991084835975,-0.164839563733671
"59008_at",0,0.00993773610382144,0.0720591118883255,0.00787220881766778
"59038_at",0,-0.667796296443839,0.0255507768050768,-0.654114766992061
"59069_at",0,0.189236844609609,-0.267248231648402,-0.0832456695746511
"60504_at",0,0.646426732504396,-0.437610177490284,0.858235803677653
"619302_at",0,0.148665787185999,0.0890656681719338,0.0312166078951099
"621427_at",0,0.401519430918184,0.126189244169809,0.34015585206761
"622117_at",0,-0.117592229165018,-0.166969787201842,-0.176729401526413
"622921_at",0,-0.0217846149154312,0.08626829719539,0.096973869704751
"623474_at",0,1.30049281951859,0.725815658296208,1.31850267995536
"626848_at",0,0.666172554467672,-0.0810200524575058,0.124379098570664
"627132_at",0,0.299700555243928,0.00153483135366067,-0.345099486355528
"627585_at",0,-0.228881387857742,-0.0818118790755579,-0.193285201110854
"627821_at",0,0.181788585019374,-0.278888868856807,-0.0502717506190924
"628324_at",0,0.00737447258897724,-0.0836583652087952,-0.0533052016719602
"629820_at",0,-0.11732012370446,0.101164407444833,-0.302753036360309
"631797_at",0,0.00116830960043952,0.317851041804345,-0.0933206866690439
"635253_at",0,0.0582116781834329,-0.024198658804462,-0.0105585228019128
"64050_at",0,-0.00248898937471225,-0.318421377780076,-0.135859276990619
"64453_at",0,0.10306656141948,0.037086293373681,0.0355125795585112
"65246_at",0,-0.0731797626373314,-0.0716098556097109,-0.126527794479993
"654801_at",0,0.160605397439349,0.109857078900917,0.147276960829753
"65945_at",0,-0.786481132108541,0.199061593942481,-0.494601649009162
"66067_at",0,0.16147419475007,-0.0503753098953537,0.149956576980601
"66117_at",0,-0.699086101337853,-0.783559002458382,-0.905883692769562
"66167_at",0,0.3218540187547,0.10686362198343,-0.0137028743264114
"66194_at",0,-0.0483864334480489,-0.217101636940746,-0.0656698605924645
"66231_at",0,0.368113153064936,-0.265733273088562,0.130273655545732
"66236_at",0,0.00342270855395808,-0.315211631976866,0.0659392571473837
"66268_at",0,-0.224673524162699,-0.0184284840497561,-0.218349288800712
"66315_at",0,0.308964932524293,-0.139084961315888,-0.0168522987653173
"66352_at",0,0.115934029671822,-0.00413744572139338,-0.0869128609048645
"66377_at",0,-0.308526248035281,-0.369459805481492,-0.497522737661188
"66392_at",0,0.0293448094767304,-0.0579538734107107,0.00957293022872181
"664608_at",0,-0.154864585853876,-0.064811348067478,-0.414811182707319
"664793_at",0,-0.046293052751462,-0.197529226801554,-0.0875455502229449
"66481_at",0,0.349453634775832,0.0243894041278603,0.204042044977085
"66483_at",0,0.353370026375691,-0.0394237453416708,0.16161003128873
"665005_at",0,0.16975926736737,0.216801710618678,0.611799734723926
"665037_at",0,-0.0433421755623592,-0.16189066492961,-0.00758988860129552
"665119_at",0,-0.171741693235465,-0.157570270462292,-0.382372235635896
"66548_at",0,-0.0230761087374342,0.382033216189173,-0.228985635585056
"66597_at",0,0.0437150910678559,-0.0539638168639916,0.211124311848053
"66625_at",0,0.256717771837553,-0.364843928660587,-0.0563086510676869
"66658_at",0,-0.0842815537839575,-0.0362846016933905,-0.0605962746437105
"666737_at",0,0.279876430964474,-0.353339887682635,-0.0498609939791744
"66686_at",0,0.0582346332506914,0.280246346184531,0.0504617837357498
"66694_at",0,-0.808954874216145,-0.804967792690464,-0.87172834797176
"667230_at",0,0.252812552110051,-0.0885065578776127,-0.0571875060237031
"667772_at",0,-0.0955237337038202,-0.200298676989309,-0.126117019595637
"66784_at",0,0.00550858651439506,-0.0711926039914408,-0.0538248534748206
"66790_at",0,-0.276691625831753,-0.0277758749623718,-0.0838960397873088
"66844_at",0,0.241472531685998,0.0736028173584389,0.22899558029013
"66849_at",0,-0.172979948180845,-0.256646926625984,-0.320200801622088
"66874_at",0,0.155376556133029,0.0169132581259084,0.070559388591323
"66922_at",0,-0.15915736725141,-0.10448696214819,-0.366439125465317
"66938_at",0,-0.274606862959503,0.0308248190375719,-0.269346900596737
"66953_at",0,0.761354363280012,-0.203265697913025,-0.207696015422892
"66962_at",0,-0.198277895767567,-0.155441491224246,-0.0675610949362184
"66989_at",0,-0.0985226393350956,0.0351897657781525,-0.0281245322964222
"67037_at",0,0.218829258346078,0.404982678994271,0.323460641561315
"67044_at",0,-0.609653051653924,-0.156702204387082,-0.539832579196439
"67070_at",0,-0.0034592073026664,-0.137851541197972,-0.100588559720168
"67075_at",0,0.127799118361892,0.00290032512720527,-0.0563340725304688
"67101_at",0,-0.256110765880629,-0.000916953124913294,-0.244812153821042
"67119_at",0,-0.287725058227862,-0.167773926974535,-0.12136052635977
"67135_at",0,-0.0500898255651934,0.199175597506535,0.0351193999958809
"67141_at",0,1.05459561087481,0.601544079105496,0.867758609229899
"67201_at",0,0.251089005977986,0.0259653409940662,0.186468867341944
"67245_at",0,0.301432767721943,-0.0595124186414443,0.234853311933937
"67270_at",0,-0.360563403287753,-0.578751208661496,-0.228184745161033
"67272_at",0,-1.11026278613918,-0.87370691144873,-1.1253588796366
"67293_at",0,0.0945081781305002,-0.0771386895989467,0.283499537381375
"67304_at",0,-0.0694761312676477,-0.0692414460764794,-0.0833660246807329
"67305_at",0,-0.143255820278806,0.275070915642743,0.0389175279639354
"67370_at",0,0.235001105037421,-0.219521521013378,-0.025355783108562
"67402_at",0,0.118354958047154,-0.0357271327555446,0.022136490949988
"67426_at",0,-1.89852415955606,-1.9874744639921,-2.12055008264444
"67448_at",0,-0.207919258851853,0.299573765115543,-0.17488418131273
"67513_at",0,-0.0673626165217251,-0.0272980825062218,-0.0136917853423704
"67573_at",0,-0.180901144821438,-0.05854484844876,-0.103981754043948
"67647_at",0,-0.140556911126561,0.0988026838924916,-0.206968437292263
"67656_at",0,0.0569885590865557,-0.0884396519795074,0.145647255930298
"67767_at",0,-0.179390822259007,-0.0384493217190283,-0.18179982457963
"67778_at",0,0.116973789388111,0.0152329732881783,0.0356538931502124
"67836_at",0,0.0853652176753153,0.0576518576685007,0.0433865944410278
"67874_at",0,-0.324502431078862,0.0590691099165154,-0.321091357262762
"67895_at",0,-0.641758646987322,-1.22091962115291,-0.793489210892583
"67896_at",0,0.0334578440112504,0.0146316711354595,0.0462429679961852
"67905_at",0,-0.175924806254829,-0.137001961164358,-0.117497912094308
"67912_at",0,0.14603416183392,0.000735237756924874,0.0962456593616673
"67916_at",0,-0.677422730758113,0.294336465639078,-0.479254599245266
"67967_at",0,0.406118589257615,0.13861655779309,0.481825659471069
"67978_at",0,-0.114694652273354,0.238302884778301,0.0811812982687245
"67985_at",0,-0.0360647746096165,-0.473982372815584,-0.254825204540236
"67988_at",0,0.437115547945116,-0.113197750555541,0.197300891355475
"67997_at",0,-0.186374370476419,-0.134811165034933,-0.151715777505017
"67998_at",0,0.238122960204681,0.0602450983291065,0.176113104091834
"68001_at",0,0.219147825723097,0.118200580360371,0.16357835714619
"68055_at",0,0.0618071918936226,0.148952468171948,0.0212806488522808
"68059_at",0,-0.0351177118960689,0.0825085828780281,-0.0598232931142859
"68083_at",0,-0.162744553798596,-0.168355723342762,-0.161612711693476
"68106_at",0,0.0122380974068551,0.0753700090674652,-0.188090693628466
"68137_at",0,-0.365004102063975,0.012349200229619,-0.138463766600702
"68176_at",0,-0.259973545636587,0.310075903068073,-0.0833723726635406
"68188_at",0,-0.154531228572638,0.224539245734896,-0.0871515392702217
"68307_at",0,0.0817461022593628,-0.0490145582234323,0.089442806562531
"68364_at",0,0.0762279747371643,0.0361326529704401,0.0571074106444066
"68465_at",0,-0.538727186718906,-0.565402264943134,-0.503727639149385
"68567_at",0,0.0704578284501585,-0.0185371477647677,0.029255442921831
"68581_at",0,-0.0738975965791298,0.115473519532838,0.000907126088178748
"68617_at",0,-0.473964210499205,-0.012233183714676,-0.314846875991276
"68662_at",0,1.14390131993358,1.21720678164137,1.02282449061501
"68720_at",0,0.554789484763155,-0.552765800820519,0.070938018017607
"68738_at",0,-0.418355929910217,0.124708042616265,-0.469904972014905
"68795_at",0,-0.0730286729277912,-0.138532445141538,-0.144432980116324
"68833_at",0,0.0256250025016443,-0.197002125351398,-0.0509991111688036
"68846_at",0,-0.116257109825397,0.00766588987256818,0.00216693477598295
"68942_at",0,-0.115675005205643,-0.137999073739299,-0.201602714598342
"69032_at",0,0.234184991969579,-0.0228330267552368,-0.00238736657692289
"69042_at",0,0.0262369743687251,-0.0698780821057475,-0.0617357273596629
"69048_at",0,0.0512921879137488,-0.00328167265998066,-0.0261884488282195
"69082_at",0,0.230720509631639,-0.178681976127368,-0.011910176157023
"69181_at",0,-0.124940708889566,-0.165541342449691,-0.120765125027199
"69263_at",0,0.405251050181186,0.138035274009214,0.329882786791459
"69287_at",0,0.0876739099184593,-0.0850612329097908,0.0920413672845256
"69369_at",0,0.0315518158860423,0.0468106400951358,-0.042004160259391
"69379_at",0,-0.17233582064098,-0.231121867593149,-0.202235223664666
"69380_at",0,-0.459862236877552,-0.539052741534926,-0.0572791672546811
"69396_at",0,-0.159199160131383,-0.486653857481172,-0.161549487678095
"69470_at",0,-0.108249198142641,-0.0839574251315945,-0.0420502200347379
"69481_at",0,0.115509505379915,0.0624169292409063,0.15852276583588
"69534_at",0,0.119911833456693,0.271533095444706,0.10523684495284
"69556_at",0,-0.328823736847557,-0.178251889262719,-0.186210960784595
"69564_at",0,0.2868840483558,0.0480366551679128,0.312673772836279
"69612_at",0,0.20686748793086,-0.178824520911613,0.0827020041341167
"69743_at",0,-0.439668239867651,0.125303577050666,-0.266904859635778
"69785_at",0,-0.0514279537691574,-0.0545443235480854,-0.0613280375163999
"69864_at",0,0.329860491376365,0.167800173437221,0.529531945459214
"69888_at",0,-0.20403642703985,-0.464680401241052,-0.463218621866087
"69893_at",0,-0.242523904083366,-0.173838910165705,-0.273782696510731
"69957_at",0,0.186367822938042,0.0686008789989966,0.0760229102697271
"70103_at",0,0.0159367068843339,-0.0525818045558775,0.0602535731884943
"70155_at",0,0.225228386395819,-0.211009206993651,0.328414009780926
"70258_at",0,0.0545260894820285,-0.192976254140644,-0.271467146823458
"70266_at",0,-0.352105393616305,-0.370826002199241,-0.569280174290972
"70281_at",0,-0.0431983998737872,0.18369347665673,0.0647623972494673
"70349_at",0,0.191128551605181,-0.00548966947100586,0.0956090202133471
"70397_at",0,-0.429599647827255,-0.639148235896094,-0.532635371053154
"70530_at",0,0.156243126557101,0.227124742980009,0.151738832956952
"70536_at",0,-0.143751684204645,0.101890307550347,0.204863020238893
"70591_at",0,-0.0145596403642502,0.00590058226398799,0.0428167870379063
"70834_at",0,0.152032731505921,-0.0972065816090271,0.066218782208496
"70952_at",0,-0.0910237893045336,-0.164326963871454,-0.139037593042975
"70989_at",0,-0.0405710743023407,0.0749055541104351,-0.0589891657486806
"71026_at",0,-0.212354162235586,0.039352074882483,-0.25763150617608
"71151_at",0,0.434432067514117,0.216140378729009,0.415510750266745
"71304_at",0,0.00733028282870362,0.229548696819343,0.0116599585188649
"71310_at",0,0.372378119246788,0.301973061714619,0.865115927061521
"71361_at",0,-1.17877362803194,-1.06711305728825,-1.05998662867379
"71592_at",0,-0.212510483963429,0.126493277841327,-0.0457303140469686
"71756_at",0,-0.422610915373885,-0.365618555947701,-0.34999108087451
"71797_at",0,0.0107375961704245,-0.103337825692604,-0.115398310934661
"71856_at",0,-0.0432548925374872,-0.0200775870466289,0.0696315013796557
"71877_at",0,0.0420266086717935,0.153378137676224,-0.0641918951841575
"71888_at",0,0.175548653853883,-0.252990565267203,-0.0878570277662715
"71924_at",0,1.4854913619261,-0.109468476960274,0.288290485117219
"71927_at",0,0.219896460555553,-0.0274650939077685,0.133676921268586
"71954_at",0,-0.0914936149711345,-0.334194252271416,-0.142290399209929
"72025_at",0,-0.541231671800208,-0.4450954245209,-0.461914857765346
"72133_at",0,-0.0249484058390834,-0.130556084312042,-0.170622622925427
"72162_at",0,0.252492827865266,-0.136763026474517,0.118777415673647
"72230_at",0,-0.062615168825824,0.00127769141576859,-0.0893545139530625
"72296_at",0,-0.215379932505735,0.104955757345756,-0.184726683927681
"72324_at",0,0.253072329547748,0.164407321823149,-0.0698548812329909
"72351_at",0,-0.0985624009002741,-0.339253546432857,-0.412982133748952
"72361_at",0,-0.886664103742762,-0.0888715685018896,-0.818695694460899
"72383_at",0,-0.884907215871955,-2.40355462338737,-0.331078818829109
"723860_at",0,-0.0028590740968104,-0.369568258612543,-0.274201140808951
"723892_at",0,-0.168044763706033,-0.317294124833137,-0.487578058298701
"723897_at",0,0.393068589661359,0.16806517682344,0.329772087045904
"723923_at",0,0.336626977704191,0.170621275370917,0.394340822707085
"723936_at",0,0.00517475968134044,0.032764244044166,-0.0764400492358491
"723938_at",0,0.224005118998474,0.140000890667706,0.174579091862975
"724020_at",0,-0.0310683962000905,-0.226950791098213,-0.124879241208316
"72599_at",0,-0.0578089689632451,0.311100607339128,-0.096864376011482
"72668_at",0,-0.124272628019908,0.157016596502916,-0.00316335048652871
"72930_at",0,-0.171780492712941,0.0477068542163435,-0.338691952521687
"72960_at",0,-0.32619651427554,-0.161826793858522,-0.377797194126897
"73172_at",0,0.115400997002138,-0.00884465151101134,0.260263376402395
"732489_at",0,0.429004702604601,-0.122367835425609,0.158104913260728
"73340_at",0,0.35877965311882,0.956788202499631,0.560508352735577
"73422_at",0,-0.199485762825203,-0.192788367919204,-0.262136533449904
"73481_at",0,0.0144146942613849,-0.143540838663003,-0.148762695463593
"735262_at",0,0.143127668817617,0.270191552521635,0.158989662305817
"73813_at",0,0.22095272526468,0.0759734230793922,0.0368758804048866
"73825_at",0,0.362038915414325,0.225241615283155,0.436658215328913
"73862_at",0,0.0229695876153055,-0.162664241941422,-0.0638783717685759
"74096_at",0,0.14879081728398,0.141628561637971,0.844089059850749
"74111_at",0,-0.0180345660982557,-0.0303244835067456,-0.0342530905353572
"74123_at",0,-0.0747913019249464,0.227269667962582,0.045078288935213
"74168_at",0,0.127566014525955,-0.071301699814864,0.0887136009114993
"74241_at",0,-0.277531170373584,0.402222413784631,-0.140085568741889
"74320_at",0,0.0841521765774094,-0.0111405750330183,-0.0465140320693808
"74393_at",0,-0.0282369063628754,0.0181718302931598,0.223270182981396
"74427_at",0,-0.0920971092540639,-0.0853530278917037,-0.111928084369406
"74463_at",0,0.0679484176262966,0.0441987989830891,-0.0967908551464689
"74492_at",0,-0.488769279935604,-0.308112729530424,-0.413030842085173
"74556_at",0,-0.019875619539005,-0.136218528378467,-0.0632812477783488
"74571_at",0,0.049867410998555,0.0293749105559511,0.0422957881106347
"74596_at",0,-0.0489611285148832,0.0340536296955129,-0.078062887675732
"74703_at",0,0.265755430289052,0.00440539642804384,0.123264334834414
"74735_at",0,0.657796939867455,0.150308260234296,1.17055608295599
"74966_at",0,0.0322703057815114,-0.0367563362133706,-0.060542117570851
"75146_at",0,0.149756733898801,0.646480569433015,0.429385517228035
"751557_at",0,0.335420595682036,0.144667485223198,0.134397305531953
"75345_at",0,1.17390930126625,-0.157368790785184,2.09979776754811
"75396_at",0,0.168613222789621,-0.0406470549860886,0.0559971958376543
"75426_at",0,0.263361463669849,-0.0013983678309287,0.12765752778086
"75524_at",0,0.0379356042826304,-0.155780531787548,-0.303044812921984
"75528_at",0,-0.217968889941525,-0.176534244119495,-0.127549761603854
"75612_at",0,-0.146235915721844,0.163045837512475,0.474493870419768
"75623_at",0,0.75165503144447,-0.324187933868236,0.180997851648473
"75665_at",0,0.176493471133826,-0.174147669950196,-0.205071555827519
"75691_at",0,-0.260712567539565,-0.100140934069384,-0.204144018334078
"75718_at",0,0.0678714829580449,0.0762737668645536,0.1448948489305
"75732_at",0,-0.140210241029069,-0.0056463408716778,-0.0231690056757464
"75770_at",0,-0.211058851433758,-0.19609827545655,-0.225155059048055
"75805_at",0,0.0178189927817184,0.141479321079074,0.345051117311677
"75811_at",0,-0.292725731794554,-0.272345354490759,0.11665304235759
"75820_at",0,-0.0336538781919967,-0.0537121024736334,0.15623479654277
"75871_at",0,-0.053797589313538,-0.147150040663616,-0.198289594220936
"75964_at",0,0.112235668310171,-0.145267192596232,0.0231247144547928
"76051_at",0,-0.27948882020962,-0.377490368183401,-0.239306366333907
"76132_at",0,-0.120186168330827,-0.04002167395707,-0.324473291181236
"76233_at",0,-0.0489237103703579,0.143051016095057,0.109380000865474
"76338_at",0,-0.116395986532122,0.381065744575886,0.112487494426686
"76365_at",0,-0.0238173761537469,-0.0166263552430303,-0.062797798836296
"76429_at",0,-0.147719517020931,0.388842866937604,-0.125502529518621
"76454_at",0,-0.685915179417838,-0.159089183302023,-0.678228426081809
"76455_at",0,-0.0171888284274156,-0.261438495735065,0.000100077647757773
"76487_at",0,-0.146678583650156,-0.118048143788499,-0.132261274600967
"76497_at",0,0.0542511345039811,-0.0675387356173188,-0.02395983144532
"76608_at",0,-0.187683336092762,0.0297579703454941,-0.115555598776394
"76669_at",0,0.0702966057699054,-0.0975177700099278,0.106383501094836
"76795_at",0,-0.21650351755474,0.303339210306173,-0.0512774520642559
"76809_at",0,-0.141684426266059,-0.0473536115007223,-0.108707525926454
"76815_at",0,-0.291823571413526,0.258918144715808,-0.122618307252911
"76820_at",0,-0.0493375025907602,0.0718050769719971,0.133744470861605
"76843_at",0,0.997747562278965,0.434877664485637,0.961026668230281
"76854_at",0,-0.0195634945058298,0.204548894667667,-0.0145372268269824
"76857_at",0,0.400039212029448,0.0374838992194997,0.188224604019703
"76858_at",0,0.0180342302375051,-0.115927373275908,0.119496659545681
"76890_at",0,0.29818312812164,0.0993052278188421,0.1679152528346
"76936_at",0,0.163267284449029,0.0144782517479333,0.0833405798220297
"76938_at",0,-0.235328920925186,-0.0238168208058782,-0.0856556408970511
"76965_at",0,-0.0962606178937515,-0.0946444877694189,0.0255177671992155
"77018_at",0,-0.0466078681093863,0.0159628712713463,0.0951769776891953
"77036_at",0,0.20023519039287,-0.439138752926942,-0.0402087839067986
"77044_at",0,0.077406843856766,0.00901167253544581,0.00830725668174982
"77056_at",0,0.319576249290769,0.301892507344136,0.433052496215679
"77552_at",0,-0.0073785778217006,0.433912872271123,0.395242399376092
"77593_at",0,0.249495514921277,-0.152810210903371,0.171391332355158
"77717_at",0,-0.196340851461624,0.283487216216089,-0.319113867657915
"77727_at",0,0.0548563036618469,-0.167626094977978,0.421811974163217
"77908_at",0,0.324605497573811,-0.442816737360852,0.395790293850068
"77914_at",0,-0.130514888922188,-0.259268981645469,-0.254770462417235
"78070_at",0,0.0721658171692046,0.248752494977245,0.109238999436749
"78100_at",0,0.0743385975424385,0.0012181317882334,0.0117122194824121
"78246_at",0,-0.126278500975647,-0.0852809874628639,-0.0298602656076446
"78339_at",0,-0.192989558058422,0.686477643777388,0.267092110363432
"78593_at",0,-0.141754722608324,-0.0884267442483765,-0.0406745952890851
"78751_at",0,-0.223438690336585,-0.113283003668363,-0.173538970304766
"79202_at",0,-0.130595557780183,0.104320494358608,0.0298288812673005
"79565_at",0,-0.0869154914382436,0.367817476757292,-0.0470524021237657
"80509_at",0,0.0597977984476887,-0.260261181052779,-0.0170430554097051
"80708_at",0,-0.118096571610241,-0.164059758161419,-0.229003376888068
"80795_at",0,-0.0754374122287919,-0.144755919114855,-0.268093230098945
"80838_at",0,1.49981823564372,0.704109993981601,1.21594992847676
"80885_at",0,1.5059730879687,0.055806762099861,1.64707553490656
"81489_at",0,-0.0594704394509456,-0.104874045151071,-0.361526935561294
"83396_at",0,-0.228861461112995,0.117929946280016,-0.226588975463272
"83397_at",0,-0.632629665004795,0.259764206830095,-0.701268847261825
"83398_at",0,0.0335786579080475,0.135118491946283,-0.253859690816004
"83408_at",0,0.322434186947345,-0.16072943593792,0.354581157881267
"83674_at",0,0.273157332236569,0.0879730711323911,0.0593637696229963
"84036_at",0,-0.063199826876239,-0.106631295680069,-0.128913684997962
"89867_at",0,-0.134866455827462,-0.306330881762259,-0.354745869620274
"93670_at",0,0.206337682177927,0.280738609289955,0.185703188239155
"93707_at",0,0.106285695510227,0.0853177315679124,0.165678378662033
"93734_at",0,0.101967676934011,0.107296073972685,0.0209226869622374
"93765_at",0,0.475061121544452,0.0248468722653791,0.29405704673539
"93892_at",0,0.0936144456903853,0.387738844427009,0.124732221411582
"93896_at",0,0.14032054995612,0.0328336041516021,0.085835528279232
"94064_at",0,0.138085212952566,0.175502917604408,0.523898041326965
"94066_at",0,-0.33709135309066,-0.256527194774647,-0.336420831402364
"94093_at",0,0.106220626280028,0.0570395841754879,0.0146787504228287
"94181_at",0,0.227512612287168,0.2916534189435,0.302854188891811
"94227_at",0,0.284910909158189,-0.0516701996747963,-0.304361919581905
"97775_at",0,-0.0230229596867012,-0.304945725060467,0.0343735401450561
"97884_at",0,0.0969750379853918,-0.0109875577562196,-0.0606142458506125
"98363_at",0,-0.143649314363657,0.063837539382198,-0.263896435017515
"99169_at",0,0.23563201279136,0.266237325094931,0.0243497753826371
"99633_at",0,-0.311009749217856,0.167002336052105,-0.218070684271614
